# x_m,y_m,w_tr_right_m,w_tr_left_m
2.6435,0.0292,1.9500,1.9500
2.5935,0.0792,1.9887,1.9887
2.5435,0.0792,1.9797,1.9797
2.4935,0.0792,1.9718,1.9718
2.4435,0.0792,1.9652,1.9652
2.3935,0.0792,1.9597,1.9597
2.3435,0.0792,1.9555,1.9555
2.2935,0.1292,2.0024,2.0024
2.2435,0.1292,1.9988,1.9988
2.1935,0.1292,1.9887,1.9887
2.1435,0.1292,1.9797,1.9797
2.0935,0.1292,1.9718,1.9718
2.0435,0.1292,1.9652,1.9652
1.9935,0.0792,1.9100,1.9100
1.9435,0.0792,1.9056,1.9056
1.8935,0.0792,1.9025,1.9025
1.8435,0.0792,1.9006,1.9006
1.7935,0.0792,1.9000,1.9000
1.7435,0.0792,1.9000,1.9000
1.6935,0.0792,1.9000,1.9000
1.6435,0.0792,1.9000,1.9000
1.5935,0.0792,1.9000,1.9000
1.5435,0.0792,1.9000,1.9000
1.4935,0.0792,1.9000,1.9000
1.4435,0.0792,1.9000,1.9000
1.3935,0.0792,1.9000,1.9000
1.3435,0.0292,1.8500,1.8500
1.2935,0.0292,1.8500,1.8500
1.2435,0.0292,1.8500,1.8500
1.1935,0.0292,1.8500,1.8500
1.1435,0.0292,1.8500,1.8500
1.0935,0.0292,1.8500,1.8500
1.0435,0.0292,1.8500,1.8500
0.9935,0.0292,1.8500,1.8500
0.9435,0.0292,1.8500,1.8500
0.8935,0.0292,1.8506,1.8506
0.8435,0.0292,1.8526,1.8526
0.7935,-0.0208,1.8059,1.8059
0.7435,-0.0208,1.8105,1.8105
0.6935,-0.0208,1.8164,1.8164
0.6435,-0.0208,1.8235,1.8235
0.5935,-0.0208,1.8320,1.8320
0.5435,-0.0208,1.8416,1.8416
0.4935,-0.0208,1.8526,1.8526
0.4435,-0.0208,1.8602,1.8602
0.3935,-0.0208,1.8660,1.8660
0.3435,-0.0208,1.8729,1.8729
0.2935,-0.0708,1.8320,1.8320
0.2435,-0.0708,1.8416,1.8416
0.1935,-0.0708,1.8526,1.8526
0.1435,-0.0708,1.8602,1.8602
0.0935,-0.0708,1.8660,1.8660
0.0435,-0.0708,1.8729,1.8729
-0.0065,-0.0708,1.8812,1.8812
-0.0565,-0.0708,1.8906,1.8906
-0.1065,-0.0708,1.9012,1.9012
-0.1565,-0.1208,1.8647,1.8647
-0.2065,-0.1208,1.8780,1.8780
-0.2565,-0.1208,1.8906,1.8906
-0.3065,-0.1208,1.9012,1.9012
-0.3565,-0.1208,1.9131,1.9131
-0.4065,-0.1208,1.9261,1.9261
-0.4565,-0.1208,1.9396,1.9396
-0.5065,-0.1208,1.9500,1.9500
-0.5565,-0.1708,1.9131,1.9131
-0.6065,-0.1708,1.9261,1.9261
-0.6565,-0.1708,1.9396,1.9396
-0.7065,-0.1708,1.9500,1.9500
-0.7565,-0.1708,1.9616,1.9616
-0.8065,-0.1708,1.9742,1.9742
-0.8565,-0.2208,1.9396,1.9396
-0.9065,-0.2208,1.9500,1.9500
-0.9565,-0.2208,1.9616,1.9616
-1.0065,-0.2208,1.9742,1.9742
-1.0565,-0.2708,1.9402,1.9402
-1.1065,-0.2708,1.9555,1.9555
-1.1565,-0.2708,1.9718,1.9718
-1.2065,-0.3208,1.9402,1.9402
-1.2565,-0.3208,1.9555,1.9555
-1.3065,-0.3208,1.9718,1.9718
-1.3565,-0.3208,1.9881,1.9881
-1.4065,-0.3708,1.9555,1.9555
-1.4565,-0.3708,1.9718,1.9718
-1.5065,-0.3708,1.9881,1.9881
-1.5565,-0.3708,2.0030,2.0030
-1.6065,-0.4208,1.9718,1.9718
-1.6565,-0.4208,1.9881,1.9881
-1.7065,-0.4208,2.0030,2.0030
-1.7565,-0.4708,1.9718,1.9718
-1.8065,-0.4708,1.9881,1.9881
-1.8565,-0.4708,2.0030,2.0030
-1.9065,-0.5208,1.9718,1.9718
-1.9565,-0.5208,1.9881,1.9881
-2.0065,-0.5708,1.9555,1.9555
-2.0565,-0.5708,1.9718,1.9718
-2.1065,-0.5708,1.9893,1.9893
-2.1565,-0.6208,1.9616,1.9616
-2.2065,-0.6208,1.9815,1.9815
-2.2565,-0.6208,2.0024,2.0024
-2.3065,-0.6708,1.9718,1.9718
-2.3565,-0.6708,1.9881,1.9881
-2.4065,-0.7208,1.9555,1.9555
-2.4565,-0.7208,1.9718,1.9718
-2.5065,-0.7208,1.9893,1.9893
-2.5565,-0.7708,1.9616,1.9616
-2.6065,-0.8208,1.9359,1.9359
-2.6565,-0.8208,1.9555,1.9555
-2.7065,-0.8208,1.9718,1.9718
-2.7565,-0.8708,1.9427,1.9427
-2.8065,-0.8708,1.9616,1.9616
-2.8565,-0.9208,1.9359,1.9359
-2.9065,-0.9208,1.9555,1.9555
-2.9565,-0.9708,1.9248,1.9248
-3.0065,-0.9708,1.9427,1.9427
-3.0565,-1.0208,1.9156,1.9156
-3.1065,-1.0208,1.9359,1.9359
-3.1565,-1.0708,1.9125,1.9125
-3.2065,-1.0708,1.9353,1.9353
-3.2565,-1.1208,1.9081,1.9081
-3.3065,-1.1208,1.9248,1.9248
-3.3565,-1.1708,1.8962,1.8962
-3.4065,-1.1708,1.9156,1.9156
-3.4565,-1.2208,1.8906,1.8906
-3.5065,-1.2208,1.9125,1.9125
-3.5565,-1.2708,1.8906,1.8906
-3.6065,-1.2708,1.9081,1.9081
-3.6565,-1.3208,1.8780,1.8780
-3.7065,-1.3708,1.8500,1.8500
-3.7565,-1.3708,1.8698,1.8698
-3.8065,-1.4208,1.8455,1.8455
-3.8565,-1.4208,1.8679,1.8679
-3.9065,-1.4708,1.8455,1.8455
-3.9565,-1.4708,1.8679,1.8679
-4.0065,-1.5208,1.8455,1.8455
-4.0565,-1.5708,1.8235,1.8235
-4.1065,-1.5708,1.8455,1.8455
-4.1565,-1.6208,1.8235,1.8235
-4.2065,-1.6708,1.7974,1.7974
-4.2565,-1.6708,1.8138,1.8138
-4.3065,-1.7208,1.7848,1.7848
-4.3565,-1.7708,1.7581,1.7581
-4.4065,-1.7708,1.7788,1.7788
-4.4565,-1.8208,1.7561,1.7561
-4.5065,-1.8708,1.7337,1.7337
-4.5565,-1.8708,1.7561,1.7561
-4.6065,-1.9208,1.7358,1.7358
-4.6565,-1.9708,1.7180,1.7180
-4.7065,-2.0208,1.7028,1.7028
-4.7565,-2.0708,1.6889,1.6889
-4.8065,-2.0708,1.7118,1.7118
-4.8565,-2.1208,1.6923,1.6923
-4.9065,-2.1708,1.6755,1.6755
-4.9565,-2.2208,1.6614,1.6614
-5.0065,-2.2208,1.6903,1.6903
-5.0565,-2.2708,1.6755,1.6755
-5.1065,-2.3208,1.6614,1.6614
-5.1565,-2.3708,1.6443,1.6443
-5.2065,-2.4208,1.6219,1.6219
-5.2565,-2.4708,1.6000,1.6000
-5.3065,-2.5208,1.5763,1.5763
-5.3565,-2.5708,1.5447,1.5447
-5.4065,-2.6208,1.5140,1.5140
-5.4565,-2.6708,1.4788,1.4788
-5.4565,-2.7208,1.4890,1.4890
-5.4565,-2.7708,1.5008,1.5008
-5.4565,-2.8208,1.5125,1.5125
-5.5065,-2.8708,1.4700,1.4700
-5.5065,-2.9208,1.4788,1.4788
-5.5065,-2.9708,1.4811,1.4811
-5.5065,-3.0208,1.4532,1.4532
-5.5065,-3.0708,1.4264,1.4264
-5.5565,-3.1208,1.4443,1.4443
-5.5565,-3.1708,1.4207,1.4207
-5.5565,-3.2208,1.3983,1.3983
-5.5565,-3.2708,1.3773,1.3773
-5.5565,-3.3208,1.3577,1.3577
-5.5565,-3.3708,1.3396,1.3396
-5.5565,-3.4208,1.3230,1.3230
-5.5565,-3.4708,1.3080,1.3080
-5.5565,-3.5208,1.2946,1.2946
-5.5065,-3.5708,1.2342,1.2342
-5.5065,-3.6208,1.2238,1.2238
-5.5065,-3.6708,1.2153,1.2153
-5.5065,-3.7208,1.2086,1.2086
-5.5065,-3.7708,1.2038,1.2038
-5.5065,-3.8208,1.2010,1.2010
-5.4565,-3.8708,1.1500,1.1500
-5.4565,-3.9208,1.1500,1.1500
-5.4565,-3.9708,1.1500,1.1500
-5.4565,-4.0208,1.1500,1.1500
-5.4565,-4.0708,1.1500,1.1500
-5.4065,-4.1208,1.1010,1.1010
-5.4065,-4.1708,1.1042,1.1042
-5.4065,-4.2208,1.1093,1.1093
-5.4065,-4.2708,1.1166,1.1166
-5.4065,-4.3208,1.1258,1.1258
-5.3565,-4.3708,1.0885,1.0885
-5.3565,-4.4208,1.1021,1.1021
-5.3565,-4.4708,1.1176,1.1176
-5.3565,-4.5208,1.1349,1.1349
-5.3565,-4.5708,1.1540,1.1540
-5.3065,-4.6208,1.1298,1.1298
-5.3065,-4.6708,1.1530,1.1530
-5.3065,-4.7208,1.1777,1.1777
-5.3065,-4.7708,1.2038,1.2038
-5.2565,-4.8208,1.1903,1.1903
-5.2565,-4.8708,1.2200,1.2200
-5.2565,-4.9208,1.2509,1.2509
-5.2565,-4.9708,1.2647,1.2647
-5.2065,-5.0208,1.2793,1.2793
-5.1565,-5.0708,1.2793,1.2793
-5.1565,-5.1208,1.2730,1.2730
-5.1065,-5.1708,1.2892,1.2892
-5.0565,-5.2208,1.3089,1.3089
-5.0065,-5.2208,1.2901,1.2901
-4.9565,-5.2708,1.3009,1.3009
-4.9065,-5.2708,1.2730,1.2730
-4.8565,-5.3208,1.2892,1.2892
-4.8065,-5.3208,1.2647,1.2647
-4.7565,-5.3208,1.2416,1.2416
-4.7065,-5.3708,1.2657,1.2657
-4.6565,-5.3708,1.2463,1.2463
-4.6065,-5.3708,1.2285,1.2285
-4.5565,-5.4208,1.2601,1.2601
-4.5065,-5.4208,1.2463,1.2463
-4.4565,-5.4208,1.2285,1.2285
-4.4065,-5.4208,1.2124,1.2124
-4.3565,-5.4208,1.1981,1.1981
-4.3065,-5.3708,1.1369,1.1369
-4.2565,-5.3708,1.1258,1.1258
-4.2065,-5.3708,1.1166,1.1166
-4.1565,-5.3708,1.1093,1.1093
-4.1065,-5.3708,1.1042,1.1042
-4.0565,-5.3208,1.0511,1.0511
-4.0065,-5.3208,1.0500,1.0500
-3.9565,-5.3208,1.0500,1.0500
-3.9065,-5.3208,1.0500,1.0500
-3.8565,-5.2708,1.0000,1.0000
-3.8065,-5.2708,1.0000,1.0000
-3.7565,-5.2708,1.0000,1.0000
-3.7065,-5.2708,1.0000,1.0000
-3.6565,-5.2208,0.9500,0.9500
-3.6065,-5.2208,0.9500,0.9500
-3.5565,-5.2208,0.9500,0.9500
-3.5065,-5.2208,0.9500,0.9500
-3.4565,-5.1708,0.9012,0.9012
-3.4065,-5.1708,0.9050,0.9050
-3.3565,-5.1708,0.9112,0.9112
-3.3065,-5.1708,0.9198,0.9198
-3.2565,-5.1208,0.8823,0.8823
-3.2065,-5.1208,0.8962,0.8962
-3.1565,-5.1208,0.9112,0.9112
-3.1065,-5.1208,0.9198,0.9198
-3.0565,-5.0708,0.8823,0.8823
-3.0065,-5.0708,0.8962,0.8962
-2.9565,-5.0708,0.9112,0.9112
-2.9065,-5.0708,0.9198,0.9198
-2.8565,-5.0208,0.8823,0.8823
-2.8065,-5.0208,0.8962,0.8962
-2.7565,-5.0208,0.9124,0.9124
-2.7065,-5.0208,0.9308,0.9308
-2.6565,-4.9708,0.8962,0.8962
-2.6065,-4.9708,0.9124,0.9124
-2.5565,-4.9208,0.8823,0.8823
-2.5065,-4.9208,0.8962,0.8962
-2.4565,-4.9208,0.9124,0.9124
-2.4065,-4.9208,0.9296,0.9296
-2.3565,-4.9208,0.9000,0.9000
-2.3065,-4.9208,0.8708,0.8708
-2.2565,-4.8708,0.8862,0.8862
-2.2065,-4.8708,0.8618,0.8618
-2.1565,-4.8708,0.8394,0.8394
-2.1065,-4.8708,0.8192,0.8192
-2.0565,-4.8708,0.8014,0.8014
-2.0065,-4.8708,0.7860,0.7860
-1.9565,-4.8708,0.7732,0.7732
-1.9065,-4.8208,0.8124,0.8124
-1.8565,-4.8208,0.8055,0.8055
-1.8065,-4.8208,0.8014,0.8014
-1.7565,-4.8208,0.8000,0.8000
-1.7065,-4.8208,0.8000,0.8000
-1.6565,-4.8208,0.8000,0.8000
-1.6065,-4.7708,0.8500,0.8500
-1.5565,-4.7708,0.8513,0.8513
-1.5065,-4.7708,0.8552,0.8552
-1.4565,-4.7708,0.8618,0.8618
-1.4065,-4.7708,0.8708,0.8708
-1.3565,-4.7208,0.9308,0.9308
-1.3065,-4.7208,0.9440,0.9440
-1.2565,-4.7208,0.9595,0.9595
-1.2065,-4.7208,0.9770,0.9770
-1.1565,-4.7208,0.9966,0.9966
-1.1065,-4.6708,1.0630,1.0630
-1.0565,-4.6708,1.0853,1.0853
-1.0065,-4.6708,1.1093,1.1093
-0.9565,-4.6708,1.1349,1.1349
-0.9065,-4.6708,1.1619,1.1619
-0.8565,-4.6708,1.1903,1.1903
-0.8065,-4.6208,1.2086,1.2086
-0.7565,-4.6208,1.2153,1.2153
-0.7065,-4.6208,1.2238,1.2238
-0.6565,-4.6208,1.2342,1.2342
-0.6065,-4.6708,1.2946,1.2946
-0.5565,-4.7208,1.3500,1.3500
-0.5065,-4.7708,1.3534,1.3534
-0.5065,-4.8208,1.3213,1.3213
-0.5065,-4.8708,1.2901,1.2901
-0.4565,-4.9208,1.3009,1.3009
-0.4565,-4.9708,1.2730,1.2730
-0.4565,-5.0208,1.2463,1.2463
-0.4065,-5.0708,1.2647,1.2647
-0.4065,-5.1208,1.2416,1.2416
-0.4065,-5.1708,1.2200,1.2200
-0.4065,-5.2208,1.2000,1.2000
-0.4065,-5.2708,1.1816,1.1816
-0.4065,-5.3208,1.1649,1.1649
-0.4565,-5.3708,1.1021,1.1021
-0.4565,-5.4208,1.0885,1.0885
-0.4565,-5.4708,1.0769,1.0769
-0.5065,-5.5208,1.0180,1.0180
-0.5065,-5.5708,1.0102,1.0102
-0.5065,-5.6208,1.0045,1.0045
-0.5565,-5.6708,0.9512,0.9512
-0.5565,-5.7208,0.9500,0.9500
-0.5565,-5.7708,0.9500,0.9500
-0.5565,-5.8208,0.9500,0.9500
-0.6065,-5.8708,0.9000,0.9000
-0.6065,-5.9208,0.9012,0.9012
-0.6065,-5.9708,0.9050,0.9050
-0.6565,-6.0208,0.8618,0.8618
-0.6565,-6.0708,0.8708,0.8708
-0.6565,-6.1208,0.8823,0.8823
-0.7065,-6.1708,0.8487,0.8487
-0.7065,-6.2208,0.8657,0.8657
-0.7065,-6.2708,0.8849,0.8849
-0.7065,-6.3208,0.9062,0.9062
-0.7565,-6.3708,0.8862,0.8862
-0.7565,-6.4208,0.9124,0.9124
-0.7565,-6.4708,0.9404,0.9404
-0.7565,-6.5208,0.9700,0.9700
-0.7565,-6.5708,0.9977,0.9977
-0.8065,-6.6208,0.9966,0.9966
-0.8065,-6.6708,0.9966,0.9966
-0.8565,-6.7208,1.0180,1.0180
-0.8565,-6.7708,0.9966,0.9966
-0.9065,-6.8208,1.0180,1.0180
-0.9565,-6.8708,1.0413,1.0413
-1.0065,-6.9208,1.0630,1.0630
-1.0065,-6.9708,1.0413,1.0413
-1.0565,-7.0208,1.0630,1.0630
-1.1065,-7.0708,1.0853,1.0853
-1.1065,-7.1208,1.0630,1.0630
-1.1565,-7.1708,1.0885,1.0885
-1.2065,-7.2208,1.1176,1.1176
-1.2065,-7.2708,1.1021,1.1021
-1.2565,-7.3208,1.1349,1.1349
-1.2565,-7.3708,1.1176,1.1176
-1.2565,-7.4208,1.1021,1.1021
-1.3065,-7.4708,1.1369,1.1369
-1.3065,-7.5208,1.1258,1.1258
-1.3565,-7.5708,1.1649,1.1649
-1.3565,-7.6208,1.1500,1.1500
-1.4065,-7.6708,1.1855,1.1855
-1.4065,-7.7208,1.1748,1.1748
-1.4565,-7.7708,1.2124,1.2124
-1.4565,-7.8208,1.1981,1.1981
-1.5065,-7.8708,1.2342,1.2342
-1.5065,-7.9208,1.2238,1.2238
-1.5065,-7.9708,1.2153,1.2153
-1.5565,-8.0208,1.2583,1.2583
-1.5565,-8.0708,1.2537,1.2537
-1.6065,-8.1208,1.3009,1.3009
-1.6065,-8.1708,1.3000,1.3000
-1.6565,-8.2208,1.3500,1.3500
-1.6565,-8.2708,1.3500,1.3500
-1.7065,-8.3208,1.4000,1.4000
-1.7065,-8.3708,1.4000,1.4000
-1.7065,-8.4208,1.4000,1.4000
-1.7565,-8.4708,1.4500,1.4500
-1.7565,-8.5208,1.4500,1.4500
-1.8065,-8.5708,1.5000,1.5000
-1.8065,-8.6208,1.5000,1.5000
-1.8065,-8.6708,1.5000,1.5000
-1.8565,-8.7208,1.5500,1.5500
-1.8565,-8.7708,1.5500,1.5500
-1.9065,-8.8208,1.6000,1.6000
-1.9065,-8.8708,1.6000,1.6000
-1.9065,-8.9208,1.6000,1.6000
-1.9065,-8.9708,1.6000,1.6000
-1.9065,-9.0208,1.6000,1.6000
-1.9065,-9.0708,1.6007,1.6007
-1.9065,-9.1208,1.6029,1.6029
-1.9065,-9.1708,1.6066,1.6066
-1.9065,-9.2208,1.6117,1.6117
-1.8565,-9.2708,1.5688,1.5688
-1.8565,-9.3208,1.5771,1.5771
-1.8565,-9.3708,1.5867,1.5867
-1.8565,-9.4208,1.5978,1.5978
-1.8565,-9.4708,1.6103,1.6103
-1.8565,-9.5208,1.6241,1.6241
-1.8565,-9.5708,1.6393,1.6393
-1.8565,-9.6208,1.6557,1.6557
-1.8065,-9.6708,1.6241,1.6241
-1.8065,-9.7208,1.6393,1.6393
-1.8065,-9.7708,1.6557,1.6557
-1.8065,-9.8208,1.6720,1.6720
-1.8065,-9.8708,1.6868,1.6868
-1.8065,-9.9208,1.7028,1.7028
-1.8065,-9.9708,1.7200,1.7200
-1.7565,-10.0208,1.6868,1.6868
-1.7565,-10.0708,1.7028,1.7028
-1.7565,-10.1208,1.7200,1.7200
-1.7565,-10.1708,1.7385,1.7385
-1.7565,-10.2208,1.7581,1.7581
-1.7565,-10.2708,1.7668,1.7668
-1.7565,-10.3208,1.7500,1.7500
-1.7065,-10.3708,1.7439,1.7439
-1.7065,-10.4208,1.7554,1.7554
-1.7065,-10.4708,1.7500,1.7500
-1.7065,-10.5208,1.7344,1.7344
-1.6565,-10.5708,1.7439,1.7439
-1.6565,-10.6208,1.7554,1.7554
-1.6565,-10.6708,1.7439,1.7439
-1.6065,-10.7208,1.7344,1.7344
-1.6065,-10.7708,1.7500,1.7500
-1.5565,-10.8208,1.7200,1.7200
-1.5565,-10.8708,1.7344,1.7344
-1.5565,-10.9208,1.7500,1.7500
-1.5065,-10.9708,1.7200,1.7200
-1.5065,-11.0208,1.7385,1.7385
-1.4565,-11.0708,1.7125,1.7125
-1.4565,-11.1208,1.7337,1.7337
-1.4565,-11.1708,1.7500,1.7500
-1.4065,-11.2208,1.7200,1.7200
-1.4065,-11.2708,1.7385,1.7385
-1.3565,-11.3208,1.7125,1.7125
-1.3565,-11.3708,1.7337,1.7337
-1.3565,-11.4208,1.7500,1.7500
-1.3065,-11.4708,1.7200,1.7200
-1.3065,-11.5208,1.7385,1.7385
-1.3065,-11.5708,1.7581,1.7581
-1.2565,-11.6208,1.7337,1.7337
-1.2565,-11.6708,1.7561,1.7561
-1.2565,-11.7208,1.7500,1.7500
-1.2065,-11.7708,1.7561,1.7561
-1.2065,-11.8208,1.7561,1.7561
-1.1565,-11.8708,1.7561,1.7561
-1.1065,-11.9208,1.7358,1.7358
-1.1065,-11.9708,1.7608,1.7608
-1.0565,-12.0208,1.7446,1.7446
-1.0565,-12.0708,1.7722,1.7722
-1.0065,-12.1208,1.7601,1.7601
-1.0065,-12.1708,1.7788,1.7788
-0.9565,-12.2208,1.7722,1.7722
-0.9065,-12.2708,1.7601,1.7601
-0.9065,-12.3208,1.7795,1.7795
-0.8565,-12.3708,1.7554,1.7554
-0.8065,-12.4208,1.7173,1.7173
-0.7565,-12.4708,1.6755,1.6755
-0.7065,-12.5208,1.6357,1.6357
-0.6565,-12.5708,1.5978,1.5978
-0.6065,-12.6208,1.5568,1.5568
-0.5565,-12.6208,1.5621,1.5621
-0.5065,-12.6708,1.5194,1.5194
-0.4565,-12.6708,1.5279,1.5279
-0.4065,-12.7208,1.4890,1.4890
-0.3565,-12.7708,1.4500,1.4500
-0.3065,-12.7708,1.4500,1.4500
-0.2565,-12.8208,1.4000,1.4000
-0.2065,-12.8208,1.4000,1.4000
-0.1565,-12.8708,1.3500,1.3500
-0.1065,-12.8708,1.3500,1.3500
-0.0565,-12.8708,1.3500,1.3500
-0.0065,-12.9208,1.3000,1.3000
0.0435,-12.9208,1.3000,1.3000
0.0935,-12.9208,1.3000,1.3000
0.1435,-12.9708,1.2500,1.2500
0.1935,-12.9708,1.2500,1.2500
0.2435,-12.9708,1.2500,1.2500
0.2935,-13.0208,1.2000,1.2000
0.3435,-13.0208,1.2010,1.2010
0.3935,-13.0208,1.2038,1.2038
0.4435,-13.0208,1.2086,1.2086
0.4935,-13.0708,1.1659,1.1659
0.5435,-13.0708,1.1748,1.1748
0.5935,-13.0708,1.1855,1.1855
0.6435,-13.0708,1.1981,1.1981
0.6935,-13.1208,1.1649,1.1649
0.7435,-13.1208,1.1816,1.1816
0.7935,-13.1208,1.2000,1.2000
0.8435,-13.1208,1.2200,1.2200
0.8935,-13.1208,1.2416,1.2416
0.9435,-13.1208,1.2647,1.2647
0.9935,-13.1208,1.2865,1.2865
1.0435,-13.1208,1.3089,1.3089
1.0935,-13.1208,1.3327,1.3327
1.1435,-13.1208,1.3230,1.3230
1.1935,-13.1708,1.3422,1.3422
1.2435,-13.1708,1.3396,1.3396
1.2935,-13.1708,1.3230,1.3230
1.3435,-13.1708,1.3080,1.3080
1.3935,-13.2208,1.3396,1.3396
1.4435,-13.2208,1.3230,1.3230
1.4935,-13.2708,1.3560,1.3560
1.4935,-13.3208,1.4042,1.4042
1.5435,-13.3708,1.4240,1.4240
1.5435,-13.4208,1.3916,1.3916
1.5435,-13.4708,1.3603,1.3603
1.5935,-13.5208,1.3705,1.3705
1.5935,-13.5708,1.3422,1.3422
1.5935,-13.6208,1.3151,1.3151
1.6435,-13.6708,1.3327,1.3327
1.6435,-13.7208,1.3089,1.3089
1.6435,-13.7708,1.2865,1.2865
1.6435,-13.8208,1.2657,1.2657
1.6935,-13.8708,1.2928,1.2928
1.6935,-13.9208,1.2757,1.2757
1.6935,-13.9708,1.2601,1.2601
1.6935,-14.0208,1.2463,1.2463
1.6935,-14.0708,1.2342,1.2342
1.7435,-14.1208,1.2730,1.2730
1.7435,-14.1708,1.2647,1.2647
1.7435,-14.2208,1.2583,1.2583
1.7435,-14.2708,1.2537,1.2537
1.7435,-14.3208,1.2509,1.2509
1.7935,-14.3708,1.3000,1.3000
1.7935,-14.4208,1.3000,1.3000
1.7935,-14.4708,1.3000,1.3000
1.7935,-14.5208,1.3000,1.3000
1.7935,-14.5708,1.3000,1.3000
1.7935,-14.6208,1.3000,1.3000
1.7935,-14.6708,1.3009,1.3009
1.7935,-14.7208,1.3036,1.3036
1.8435,-14.7708,1.3577,1.3577
1.8435,-14.8208,1.3637,1.3637
1.8435,-14.8708,1.3714,1.3714
1.8435,-14.9208,1.3807,1.3807
1.8435,-14.9708,1.3916,1.3916
1.8435,-15.0208,1.4042,1.4042
1.8435,-15.0708,1.4133,1.4133
1.8435,-15.1208,1.4207,1.4207
1.8435,-15.1708,1.4297,1.4297
1.8435,-15.2208,1.4403,1.4403
1.8435,-15.2708,1.4500,1.4500
1.8435,-15.3208,1.4500,1.4500
1.8435,-15.3708,1.4500,1.4500
1.8435,-15.4208,1.4403,1.4403
1.8435,-15.4708,1.4297,1.4297
1.8435,-15.5208,1.4207,1.4207
1.8935,-15.5708,1.3916,1.3916
1.8935,-15.6208,1.3807,1.3807
1.8935,-15.6708,1.3714,1.3714
1.8935,-15.7208,1.3637,1.3637
1.8935,-15.7708,1.3577,1.3577
1.8935,-15.8208,1.3534,1.3534
1.8935,-15.8708,1.3431,1.3431
1.8935,-15.9208,1.3318,1.3318
1.8935,-15.9708,1.3221,1.3221
1.8935,-16.0208,1.3142,1.3142
1.8935,-16.0708,1.3080,1.3080
1.9435,-16.1208,1.2537,1.2537
1.9435,-16.1708,1.2509,1.2509
1.9435,-16.2208,1.2500,1.2500
1.9435,-16.2708,1.2500,1.2500
1.9435,-16.3208,1.2500,1.2500
1.9435,-16.3708,1.2500,1.2500
1.9435,-16.4208,1.2500,1.2500
1.9435,-16.4708,1.2500,1.2500
1.9435,-16.5208,1.2500,1.2500
1.9435,-16.5708,1.2500,1.2500
1.9935,-16.6208,1.2000,1.2000
1.9935,-16.6708,1.2000,1.2000
1.9935,-16.7208,1.2000,1.2000
1.9935,-16.7708,1.2000,1.2000
1.9935,-16.8208,1.2000,1.2000
1.9935,-16.8708,1.2000,1.2000
1.9935,-16.9208,1.2000,1.2000
1.9935,-16.9708,1.2000,1.2000
1.9935,-17.0208,1.2000,1.2000
1.9935,-17.0708,1.2000,1.2000
1.9935,-17.1208,1.2000,1.2000
2.0435,-17.1708,1.1500,1.1500
2.0435,-17.2208,1.1500,1.1500
2.0435,-17.2708,1.1500,1.1500
2.0435,-17.3208,1.1500,1.1500
2.0435,-17.3708,1.1500,1.1500
2.0435,-17.4208,1.1500,1.1500
2.0435,-17.4708,1.1500,1.1500
